"TOA5","Sapflow","CR1000X","21038","CR1000X.Std.04.02","CPU:FLGS-TDP_21038_Enc.CR1X","32795","TableDT"
"TIMESTAMP","RECORD","TC_dTC_Avg(1)","TC_dTC_Avg(2)","TC_dTC_Avg(3)","TC_dTC_Avg(4)","TC_dTC_Avg(5)","TC_dTC_Avg(6)","TC_dTC_Avg(7)","TC_dTC_Avg(8)","TC_dTC_Avg(9)","TC_dTC_Avg(10)","TC_dTC_Avg(11)","TC_dTC_Avg(12)","TC_dTC_Avg(13)","TC_dTC_Avg(14)","TC_dTC_Avg(15)","TC_dTC_Avg(16)","TC_dTC_Avg(17)","TC_dTC_Avg(18)","TC_dTC_Avg(19)","TC_dTC_Avg(20)","TC_dTC_Avg(21)","TC_dTC_Avg(22)","TC_dTC_Avg(23)","TC_dTC_Avg(24)","TC_dTC_Avg(25)","TC_dTC_Avg(26)","TC_dTC_Avg(27)","TC_dTC_Avg(28)","TC_dTC_Avg(29)","TC_dTC_Avg(30)","TC_dTC_Avg(31)","TC_dTC_Avg(32)"
"TS","RN","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-06-17 13:15:00",89,0.025,0.026,0.031,-0.032,-0.071,0.09,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 13:30:00",90,0.033,0.029,0.051,-0.036,-0.074,0.067,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 13:45:00",91,0.024,0.033,0.05,-0.072,-0.075,0.054,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 14:00:00",92,0.023,0.039,0.095,-0.073,-0.082,0.046,0.183,"NAN",0.241,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 14:15:00",93,0.022,0.036,0.162,-0.047,-0.079,0.034,0.154,"NAN",0.222,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 14:30:00",94,0.02,0.032,0.143,-0.035,-0.08,0.024,0.122,0.189,0.193,0.207,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 14:45:00",95,0.02,0.028,0.073,-0.021,-0.071,0.025,0.096,0.135,0.179,0.147,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 15:00:00",96,0.021,0.028,0.055,-0.011,-0.068,0.019,0.08,0.11,0.172,0.124,0.067,0.025,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 15:15:00",97,0.019,0.025,0.051,-0.005,-0.072,0.011,0.062,0.095,0.167,0.12,0.029,0.013,-0.018,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 15:30:00",98,0.02,0.023,"NAN","NAN",-0.074,0.007,0.053,0.079,0.172,0.125,0.003,-0.017,-0.067,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 15:45:00",99,0.018,0.022,0.048,-0.006,"NAN","NAN",0.043,0.059,0.175,0.115,-0.02,-0.041,-0.085,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 16:00:00",100,2.502,3.458,2.684,2.324,2.629,3.219,4.256,4.64,4.523,4.291,3.91,3.155,2.904,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 16:15:00",101,5.02,7.255,5.441,4.689,5.665,7.022,9.17,9.81,9.64,9.03,8.72,"NAN","NAN","NAN","NAN",5.737,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 16:30:00",102,5.083,7.427,5.544,4.736,5.875,7.272,9.56,10.1,10.05,9.3,9.16,6.962,6.269,5.068,6.802,5.866,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 16:45:00",103,5.106,7.51,5.595,4.742,5.984,7.304,9.72,10.19,10.21,9.4,9.35,7.06,6.335,5.087,6.8,5.881,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 17:00:00",104,5.136,7.607,5.637,4.77,6.094,7.292,9.81,10.25,10.31,9.48,9.47,7.146,6.395,5.125,6.758,5.896,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 17:15:00",105,5.156,7.646,5.66,4.781,6.161,7.259,9.87,10.29,10.38,9.53,9.56,7.242,6.423,5.171,6.717,5.901,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 17:30:00",106,5.216,7.72,5.71,4.819,6.213,7.234,9.91,10.33,10.41,9.56,9.66,7.304,6.497,5.438,6.69,5.921,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 17:45:00",107,5.257,7.767,5.722,4.827,6.274,7.22,9.94,10.39,10.43,9.62,9.74,7.366,6.542,5.552,6.685,5.932,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 18:00:00",108,5.284,7.825,5.766,4.857,6.315,7.227,9.96,10.47,10.44,9.7,9.82,7.442,6.608,5.612,6.703,5.951,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 18:15:00",109,5.332,7.931,5.808,4.889,6.381,7.27,9.97,10.56,10.43,9.78,9.92,7.535,6.681,5.664,6.727,5.971,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 18:30:00",110,5.354,8.02,5.848,4.918,6.424,7.357,9.98,10.65,10.43,9.85,10.02,7.624,6.741,5.713,6.749,5.987,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 18:45:00",111,5.422,8.14,5.906,4.95,6.49,7.482,10,10.71,10.48,9.91,10.11,7.729,6.826,5.762,6.782,6.011,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 19:00:00",112,5.479,8.23,5.961,4.995,6.561,7.6,10.03,10.76,10.55,9.95,10.2,7.817,6.9,5.806,6.81,6.032,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 19:15:00",113,5.563,8.35,6.051,5.068,6.651,7.713,10.06,10.8,10.62,9.99,10.28,7.934,7.006,5.862,6.862,6.073,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 19:30:00",114,5.68,8.47,6.14,5.129,6.762,7.81,10.1,10.84,10.68,10.03,10.36,8.05,7.088,5.906,6.915,6.107,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 19:45:00",115,5.828,8.6,6.253,5.22,6.897,7.903,10.12,10.88,10.72,10.07,10.43,8.15,7.175,5.975,7,6.174,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 20:00:00",116,5.98,8.73,6.375,5.34,7.024,7.988,10.15,10.91,10.75,10.1,10.49,8.25,7.295,6.054,7.104,6.26,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 20:15:00",117,6.136,8.86,6.518,5.489,7.152,8.09,10.17,10.94,10.78,10.13,10.54,8.35,7.43,6.148,7.209,6.339,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 20:30:00",118,6.319,9.01,6.665,5.666,7.267,8.2,10.18,10.97,10.81,10.15,10.59,8.46,7.561,6.262,7.319,6.41,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 20:45:00",119,6.516,9.17,6.826,5.857,7.373,8.29,10.19,11,10.82,10.17,10.64,8.57,7.686,6.389,7.472,6.521,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 21:00:00",120,6.7,9.31,6.973,6.023,7.47,8.37,10.2,11.02,10.84,10.19,10.68,8.67,7.796,6.514,7.632,6.643,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 21:15:00",121,6.866,9.42,7.106,6.166,7.546,8.44,10.21,11.02,10.85,10.21,10.71,8.75,7.882,6.623,7.766,6.745,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 21:30:00",122,7.008,9.5,7.213,6.287,7.599,8.5,10.22,11.03,10.86,10.22,10.74,8.82,7.948,6.72,7.881,6.852,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 21:45:00",123,7.101,9.58,7.289,6.387,7.633,8.55,10.22,11.03,10.87,10.24,10.76,8.88,8.01,6.812,7.974,6.936,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 22:00:00",124,7.181,9.65,7.361,6.48,7.651,8.6,10.23,11.03,10.88,10.26,10.78,8.93,8.06,6.89,8.05,7.004,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 22:15:00",125,7.247,9.71,7.437,6.565,7.682,8.64,10.23,11.03,10.89,10.27,10.79,8.97,8.12,6.964,8.11,7.061,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 22:30:00",126,7.317,9.76,7.48,6.628,7.706,8.68,10.23,11.03,10.9,10.29,10.81,9,8.16,7.026,8.16,7.119,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 22:45:00",127,7.384,9.8,7.537,6.695,7.728,8.72,10.23,11.02,10.92,10.31,10.84,9.05,8.21,7.086,8.21,7.17,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 23:00:00",128,7.454,9.84,7.585,6.767,7.742,8.75,10.24,11,10.93,10.34,10.85,9.08,8.24,7.135,8.26,7.199,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 23:15:00",129,7.52,9.87,7.645,6.852,7.757,8.78,10.23,10.99,10.93,10.36,10.86,9.11,8.28,7.186,8.31,7.235,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 23:30:00",130,7.557,9.91,7.673,6.897,7.769,8.8,10.24,10.99,10.94,10.37,10.87,9.13,8.3,7.223,8.35,7.264,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-17 23:45:00",131,7.629,9.94,7.715,6.967,7.78,8.83,10.23,10.98,10.94,10.38,10.87,9.15,8.33,7.27,8.39,7.313,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 00:00:00",132,7.666,9.97,7.754,7.027,7.788,8.84,10.24,10.98,10.95,10.39,10.88,9.17,8.35,7.313,8.43,7.337,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 00:15:00",133,7.707,9.99,7.772,7.069,7.793,8.85,10.24,10.98,10.95,10.4,10.89,9.19,8.37,7.349,8.46,7.371,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 00:30:00",134,7.772,10.01,7.81,7.132,7.8,8.86,10.24,10.98,10.96,10.41,10.89,9.21,8.39,7.389,8.5,7.424,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 00:45:00",135,7.78,10.02,7.814,7.149,7.803,8.87,10.24,10.97,10.96,10.42,10.9,9.22,8.41,7.416,8.52,7.441,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 01:00:00",136,7.833,10.03,7.84,7.199,7.809,8.88,10.24,10.97,10.97,10.42,10.91,9.24,8.43,7.438,8.54,7.468,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 01:15:00",137,7.879,10.05,7.867,7.247,7.815,8.89,10.24,10.96,10.97,10.43,10.91,9.26,8.44,7.47,8.56,7.506,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 01:30:00",138,7.918,10.06,7.896,7.302,7.819,8.89,10.24,10.96,10.98,10.43,10.92,9.28,8.46,7.512,8.58,7.536,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 01:45:00",139,7.953,10.07,7.926,7.358,7.828,8.9,10.24,10.96,11,10.43,10.92,9.29,8.48,7.556,8.6,7.567,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 02:00:00",140,7.973,10.08,7.949,7.395,7.84,8.91,10.24,10.97,11.03,10.42,10.91,9.31,8.5,7.59,8.62,7.586,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 02:15:00",141,7.998,10.1,7.964,7.418,7.849,8.92,10.24,10.98,11.05,10.42,10.91,9.32,8.52,7.618,8.63,7.603,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 02:30:00",142,8.05,10.11,7.996,7.47,7.856,8.93,10.24,10.98,11.06,10.42,10.91,9.33,8.53,7.649,8.65,7.627,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 02:45:00",143,8.09,10.12,8.02,7.5,7.862,8.94,10.24,10.98,11.05,10.43,10.92,9.35,8.54,7.67,8.66,7.643,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 03:00:00",144,8.08,10.13,8.01,7.494,7.862,8.95,10.23,10.98,11.04,10.44,10.93,9.36,8.55,7.668,8.66,7.64,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 03:15:00",145,8.08,10.13,8.01,7.509,7.859,8.95,10.23,10.97,11.03,10.44,10.94,9.36,8.55,7.678,8.67,7.647,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 03:30:00",146,8.09,10.14,8.03,7.54,7.857,8.95,10.23,10.97,11.04,10.44,10.94,9.37,8.55,7.697,8.69,7.655,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 03:45:00",147,8.11,10.14,8.04,7.563,7.861,8.95,10.23,10.97,11.05,10.44,10.95,9.37,8.56,7.715,8.7,7.684,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 04:00:00",148,8.12,10.14,8.06,7.581,7.861,8.96,10.22,10.97,11.04,10.45,10.95,9.38,8.56,7.724,8.71,7.708,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 04:15:00",149,8.12,10.14,8.06,7.595,7.857,8.97,10.22,10.97,11.03,10.45,10.96,9.39,8.56,7.742,8.72,7.72,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 04:30:00",150,8.1,10.15,8.06,7.604,7.854,8.96,10.22,10.98,11.03,10.45,10.96,9.39,8.55,7.754,8.73,7.727,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 04:45:00",151,8.09,10.16,8.06,7.607,7.852,8.97,10.22,10.98,11.02,10.45,10.96,9.39,8.55,7.763,8.73,7.736,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 05:00:00",152,8.07,10.16,8.06,7.609,7.849,8.97,10.22,10.99,11.02,10.44,10.95,9.39,8.53,7.777,8.73,7.744,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 05:15:00",153,8.04,10.16,8.05,7.597,7.85,8.97,10.22,11,11.03,10.43,10.95,9.39,8.52,7.784,8.73,7.752,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 05:30:00",154,7.994,10.15,8.05,7.583,7.853,8.97,10.22,11,11.03,10.43,10.95,9.39,8.51,7.791,8.74,7.764,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 05:45:00",155,7.95,10.14,8.05,7.567,7.857,8.97,10.22,11.01,11.03,10.43,10.96,9.39,8.5,7.807,8.73,7.768,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 06:00:00",156,7.79,10.12,7.955,7.418,7.85,8.98,10.21,11.01,11.03,10.43,10.96,9.39,8.45,7.78,8.68,7.681,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 06:15:00",157,7.508,10.05,7.658,7.005,7.828,8.98,10.21,11.03,11.04,10.43,10.95,9.36,8.34,7.619,8.43,7.356,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 06:30:00",158,7.191,9.92,7.212,6.532,7.765,8.97,10.22,11.05,11.06,10.42,10.95,9.3,8.22,7.347,8.05,6.951,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 06:45:00",159,6.939,9.76,6.848,6.217,7.643,8.91,10.23,11.07,11.05,10.43,10.93,9.2,8.09,7.06,7.788,6.668,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 07:00:00",160,6.757,9.58,6.607,6.01,7.511,8.82,10.24,11.09,10.98,10.43,10.93,9.08,8,6.848,7.672,6.529,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 07:15:00",161,6.588,9.33,6.411,5.867,7.365,8.69,10.25,11.1,10.85,10.42,10.9,8.93,7.893,6.672,7.595,6.448,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 07:30:00",162,6.496,9.14,6.292,5.782,7.239,8.49,10.26,11.06,10.66,10.4,10.85,8.81,7.837,6.547,7.529,6.382,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 07:45:00",163,6.461,9.03,6.207,5.725,7.117,8.28,10.25,10.95,10.47,10.34,10.81,8.77,7.807,6.476,7.424,6.303,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 08:00:00",164,6.394,8.89,6.093,5.623,6.964,8.1,10.24,10.87,10.31,10.28,10.77,8.72,7.706,6.396,7.281,6.2,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 08:15:00",165,6.304,8.7,5.984,5.531,6.777,7.884,10.2,10.79,10.16,10.18,10.69,8.57,7.487,6.293,7.128,6.099,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 08:30:00",166,6.325,8.62,5.979,5.497,6.682,7.731,10.18,10.79,10.07,10.09,10.68,8.54,7.428,6.213,7.04,6.064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 08:45:00",167,6.34,8.49,5.98,5.461,6.616,7.612,10.17,10.8,9.99,9.99,10.65,8.48,7.302,6.166,6.995,6.049,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 09:00:00",168,6.344,8.43,5.982,5.447,6.57,7.53,10.15,10.81,9.92,9.89,10.62,8.43,7.242,6.129,6.94,6.042,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 09:15:00",169,6.341,8.32,5.96,5.419,6.541,7.466,10.14,10.84,9.88,9.81,10.56,8.33,7.067,6.084,6.852,6.021,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 09:30:00",170,6.363,8.25,5.952,5.425,6.506,7.438,10.13,10.75,9.88,9.7,10.48,8.26,7.035,6.066,6.904,6.016,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 09:45:00",171,6.359,8.2,5.922,5.394,6.457,7.402,10.13,10.71,9.87,9.58,10.41,8.18,6.93,6.02,6.907,5.994,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 10:00:00",172,6.382,8.2,5.934,5.407,6.47,7.393,10.12,10.7,9.89,9.48,10.39,8.18,6.904,5.987,6.876,5.988,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 10:15:00",173,6.372,8.16,5.91,5.389,6.442,7.394,10.1,10.63,9.91,9.37,10.32,8.11,6.845,5.963,6.921,5.971,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 10:30:00",174,6.372,8.15,5.937,5.386,6.427,7.394,10.08,10.6,9.92,9.25,10.25,8.06,6.801,5.944,6.949,5.962,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 10:45:00",175,6.389,8.14,5.976,5.395,6.415,7.379,10.08,10.61,9.92,9.16,10.16,7.995,6.745,5.932,6.966,5.965,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 11:00:00",176,6.398,8.15,6.004,5.41,6.431,7.377,10.07,10.62,9.92,9.11,10.07,7.922,6.728,5.946,6.977,5.98,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 11:15:00",177,6.411,8.13,6.043,5.411,6.442,7.375,10.04,10.6,9.92,9.07,9.94,7.836,6.701,5.962,6.983,5.976,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2021-06-18 11:30:00",178,6.42,8.14,6.067,5.429,6.472,7.35,10.02,10.62,9.95,9.06,9.87,7.781,6.717,5.96,7.008,6.012,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
